action_id,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
1656,solid,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1657,solid,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1658,solid,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1659,solid,6,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1660,solid,6,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1661,solid,6,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1662,solid,6,low,random,page_4KB,120,1024,4,0,True,10,2.079
1663,solid,6,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1664,solid,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1665,solid,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1666,solid,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1667,solid,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1668,solid,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1669,solid,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1670,solid,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1671,solid,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1672,solid,6,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1673,solid,6,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1674,solid,6,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1675,solid,6,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1676,solid,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1677,solid,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1678,solid,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1679,solid,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1680,solid,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1681,solid,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1682,solid,6,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1683,solid,6,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1684,solid,6,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1685,solid,6,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1686,solid,6,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1687,solid,6,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1688,solid,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1689,solid,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1690,solid,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1691,solid,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1692,solid,7,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
1693,solid,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
1694,solid,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
1695,solid,7,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
1696,solid,7,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
1697,solid,7,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
1698,solid,7,low,random,page_4KB,120,1024,4,0,True,10,2.079
1699,solid,7,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
1700,solid,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
1701,solid,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
1702,solid,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
1703,solid,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.065600000000001
1704,solid,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
1705,solid,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
1706,solid,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
1707,solid,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
1708,solid,7,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
1709,solid,7,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
1710,solid,7,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
1711,solid,7,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
1712,solid,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
1713,solid,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
1714,solid,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
1715,solid,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
1716,solid,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
1717,solid,7,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
1718,solid,7,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
1719,solid,7,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
1720,solid,7,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
1721,solid,7,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
1722,solid,7,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
1723,solid,7,high,random,page_4KB,300,0,16,8,True,10,12.903659999999999
1724,solid,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
1725,solid,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
1726,solid,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
1727,solid,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
1728,inversion,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1729,inversion,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1730,inversion,0,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1731,inversion,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1732,inversion,0,low,random,page_4KB,30,256,4,0,True,10,1.32396
1733,inversion,0,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1734,inversion,0,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1735,inversion,0,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1736,inversion,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1737,inversion,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1738,inversion,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1739,inversion,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1740,inversion,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1741,inversion,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1742,inversion,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1743,inversion,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1744,inversion,0,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1745,inversion,0,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1746,inversion,0,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1747,inversion,0,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1748,inversion,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1749,inversion,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1750,inversion,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1751,inversion,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1752,inversion,0,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1753,inversion,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1754,inversion,0,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1755,inversion,0,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1756,inversion,0,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1757,inversion,0,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1758,inversion,0,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1759,inversion,0,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1760,inversion,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1761,inversion,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1762,inversion,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1763,inversion,0,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1764,inversion,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1765,inversion,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1766,inversion,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1767,inversion,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1768,inversion,1,low,random,page_4KB,30,256,4,0,True,10,1.32396
1769,inversion,1,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1770,inversion,1,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1771,inversion,1,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1772,inversion,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1773,inversion,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1774,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1775,inversion,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1776,inversion,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1777,inversion,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1778,inversion,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1779,inversion,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1780,inversion,1,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1781,inversion,1,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1782,inversion,1,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1783,inversion,1,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1784,inversion,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1785,inversion,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1786,inversion,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1787,inversion,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1788,inversion,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1789,inversion,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1790,inversion,1,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1791,inversion,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1792,inversion,1,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1793,inversion,1,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1794,inversion,1,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1795,inversion,1,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1796,inversion,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1797,inversion,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1798,inversion,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1799,inversion,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1800,inversion,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1801,inversion,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1802,inversion,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1803,inversion,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1804,inversion,2,low,random,page_4KB,30,256,4,0,True,10,1.32396
1805,inversion,2,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1806,inversion,2,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1807,inversion,2,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1808,inversion,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1809,inversion,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1810,inversion,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1811,inversion,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1812,inversion,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1813,inversion,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1814,inversion,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1815,inversion,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1816,inversion,2,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1817,inversion,2,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1818,inversion,2,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1819,inversion,2,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1820,inversion,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1821,inversion,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1822,inversion,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1823,inversion,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1824,inversion,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1825,inversion,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1826,inversion,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1827,inversion,2,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1828,inversion,2,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1829,inversion,2,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1830,inversion,2,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1831,inversion,2,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1832,inversion,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1833,inversion,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1834,inversion,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1835,inversion,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1836,inversion,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1837,inversion,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1838,inversion,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1839,inversion,3,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1840,inversion,3,low,random,page_4KB,30,256,4,0,True,10,1.32396
1841,inversion,3,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1842,inversion,3,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1843,inversion,3,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1844,inversion,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1845,inversion,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1846,inversion,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1847,inversion,3,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1848,inversion,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1849,inversion,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1850,inversion,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1851,inversion,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1852,inversion,3,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1853,inversion,3,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1854,inversion,3,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1855,inversion,3,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1856,inversion,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1857,inversion,3,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1858,inversion,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1859,inversion,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1860,inversion,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1861,inversion,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1862,inversion,3,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1863,inversion,3,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1864,inversion,3,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1865,inversion,3,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1866,inversion,3,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1867,inversion,3,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1868,inversion,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1869,inversion,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1870,inversion,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1871,inversion,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1872,inversion,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1873,inversion,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1874,inversion,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1875,inversion,4,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1876,inversion,4,low,random,page_4KB,30,256,4,0,True,10,1.32396
1877,inversion,4,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1878,inversion,4,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1879,inversion,4,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1880,inversion,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1881,inversion,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1882,inversion,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1883,inversion,4,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1884,inversion,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1885,inversion,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1886,inversion,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1887,inversion,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1888,inversion,4,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1889,inversion,4,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1890,inversion,4,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1891,inversion,4,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1892,inversion,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1893,inversion,4,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1894,inversion,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1895,inversion,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1896,inversion,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1897,inversion,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1898,inversion,4,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1899,inversion,4,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1900,inversion,4,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1901,inversion,4,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1902,inversion,4,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1903,inversion,4,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1904,inversion,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1905,inversion,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1906,inversion,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1907,inversion,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1908,inversion,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1909,inversion,5,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1910,inversion,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1911,inversion,5,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1912,inversion,5,low,random,page_4KB,30,256,4,0,True,10,1.32396
1913,inversion,5,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1914,inversion,5,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1915,inversion,5,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1916,inversion,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1917,inversion,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1918,inversion,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1919,inversion,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1920,inversion,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1921,inversion,5,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1922,inversion,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1923,inversion,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1924,inversion,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1925,inversion,5,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1926,inversion,5,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1927,inversion,5,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1928,inversion,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1929,inversion,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1930,inversion,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1931,inversion,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1932,inversion,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1933,inversion,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1934,inversion,5,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1935,inversion,5,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1936,inversion,5,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1937,inversion,5,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1938,inversion,5,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1939,inversion,5,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1940,inversion,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1941,inversion,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1942,inversion,5,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1943,inversion,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1944,inversion,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1945,inversion,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1946,inversion,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1947,inversion,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1948,inversion,6,low,random,page_4KB,30,256,4,0,True,10,1.32396
1949,inversion,6,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1950,inversion,6,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1951,inversion,6,low,random,page_4KB,300,1024,4,0,True,10,3.1152
1952,inversion,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1953,inversion,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1954,inversion,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1955,inversion,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1956,inversion,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1957,inversion,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1958,inversion,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1959,inversion,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1960,inversion,6,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1961,inversion,6,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1962,inversion,6,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1963,inversion,6,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
1964,inversion,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
1965,inversion,6,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
1966,inversion,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
1967,inversion,6,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
1968,inversion,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
1969,inversion,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
1970,inversion,6,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
1971,inversion,6,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
1972,inversion,6,high,random,page_4KB,30,4096,16,8,True,10,6.214824
1973,inversion,6,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
1974,inversion,6,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
1975,inversion,6,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
1976,inversion,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
1977,inversion,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
1978,inversion,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
1979,inversion,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
1980,inversion,7,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
1981,inversion,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
1982,inversion,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
1983,inversion,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
1984,inversion,7,low,random,page_4KB,30,256,4,0,True,10,1.32396
1985,inversion,7,low,random,page_4KB,60,1024,4,0,True,10,1.86912
1986,inversion,7,low,random,page_4KB,120,1024,4,0,True,10,2.3364
1987,inversion,7,low,random,page_4KB,300,1024,4,0,True,10,3.1152
