agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,83,1251,1,butterfly,2,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,83,468,1,checkerboard,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,83,1767,1,inversion,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,83,269,1,walking_1_0,7,medium,random,page_4KB,60,1024,8,4,True,10,3.2199552
random,83,1910,1,inversion,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,83,792,1,random,6,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,83,1666,1,solid,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,83,2005,1,inversion,7,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,83,1572,1,solid,3,high,sequential,page_4KB,30,4096,16,8,True,-1,4.378027499999999
random,83,1810,1,inversion,2,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,83,620,1,random,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,83,1629,1,solid,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,83,546,1,checkerboard,7,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,83,1179,1,butterfly,0,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,83,576,1,random,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,83,1112,1,march,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,83,167,1,walking_1_0,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,83,135,1,walking_1_0,3,high,sequential,page_4KB,300,0,16,8,True,-1,10.701844999999999
random,83,1323,1,butterfly,4,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,83,1215,1,butterfly,1,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,83,1225,1,butterfly,2,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
random,83,925,1,march,1,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,83,545,1,checkerboard,7,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,83,1922,1,inversion,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,83,2011,1,inversion,7,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,83,241,1,walking_1_0,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,83,1558,1,solid,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,83,962,1,march,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,83,304,1,checkerboard,0,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,83,1199,1,butterfly,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
random,83,1535,1,solid,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,83,910,1,march,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,83,1395,1,butterfly,6,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,83,1881,1,inversion,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
random,83,474,1,checkerboard,5,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,83,200,1,walking_1_0,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,83,1226,1,butterfly,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,83,1135,1,march,7,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,83,758,1,random,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,83,1720,1,solid,7,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,83,1610,1,solid,4,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,83,1492,1,solid,1,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,83,1596,1,solid,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,83,1602,1,solid,4,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,83,814,1,random,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
random,83,1342,1,butterfly,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,83,1997,1,inversion,7,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
random,84,1076,1,march,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,84,191,1,walking_1_0,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,84,733,1,random,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,84,1181,1,butterfly,0,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
random,84,455,1,checkerboard,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,84,770,1,random,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,84,1564,1,solid,3,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,84,959,1,march,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,84,377,1,checkerboard,2,medium,random,page_4KB,60,1024,8,4,True,10,3.5126784000000004
random,84,718,1,random,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
random,84,1638,1,solid,5,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,84,23,1,walking_1_0,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,84,474,1,checkerboard,5,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,84,1560,1,solid,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,84,1090,1,march,6,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,84,465,1,checkerboard,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,11.1234816
random,84,212,1,walking_1_0,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
random,84,1098,1,march,6,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
random,84,1414,1,butterfly,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,84,1154,1,butterfly,0,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,84,1065,1,march,5,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.937264640000001
random,84,1823,1,inversion,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,84,1405,1,butterfly,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.482
random,84,1797,1,inversion,1,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
random,84,939,1,march,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
random,84,687,1,random,3,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,84,601,1,random,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,84,997,1,march,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,84,594,1,random,0,medium,random,page_4KB,120,4096,8,4,True,10,4.390848000000001
random,84,1044,1,march,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9286249999999999
random,84,1178,1,butterfly,0,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,84,1953,1,inversion,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
random,84,448,1,checkerboard,4,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,84,1294,1,butterfly,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,84,1371,1,butterfly,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,84,874,1,march,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,84,1995,1,inversion,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
random,84,1120,1,march,7,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,84,844,1,random,7,medium,random,page_4KB,30,1024,8,4,True,10,2.43936
random,84,1674,1,solid,6,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,84,1461,1,solid,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,84,836,1,random,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,84,1599,1,solid,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,84,923,1,march,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,84,1059,1,march,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
random,84,1240,1,butterfly,2,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,84,838,1,random,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
random,84,656,1,random,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.6456000000000004
random,84,720,1,random,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,84,1568,1,solid,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,84,32,1,walking_1_0,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
random,84,1749,1,inversion,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
random,84,659,1,random,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,84,625,1,random,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,84,715,1,random,3,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
random,84,1774,1,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,84,1993,1,inversion,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
random,84,209,1,walking_1_0,5,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,84,373,1,checkerboard,2,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.7808704000000004
random,84,2003,1,inversion,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,84,871,1,march,0,low,random,page_4KB,300,1024,4,0,True,10,3.036
random,84,1516,1,solid,2,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,84,48,1,walking_1_0,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.124276
random,84,1179,1,butterfly,0,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,85,167,1,walking_1_0,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,85,389,1,checkerboard,2,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,85,349,1,checkerboard,1,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,85,959,1,march,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.874529280000003
random,85,1736,1,inversion,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
random,85,1505,1,solid,1,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,85,1910,1,inversion,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,85,897,1,march,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
random,85,1774,1,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,85,694,1,random,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,2.904000000000001
random,85,1055,1,march,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
random,85,1340,1,butterfly,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,85,185,1,walking_1_0,5,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,85,1244,1,butterfly,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,85,1254,1,butterfly,2,high,random,page_4KB,120,4096,16,8,True,10,10.27026
random,85,1852,1,inversion,3,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,85,812,1,random,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,85,227,1,walking_1_0,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.259200000000001
random,85,1960,1,inversion,6,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,85,1183,1,butterfly,0,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
random,85,1541,1,solid,2,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,85,1826,1,inversion,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,85,1709,1,solid,7,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,85,1123,1,march,7,low,random,page_4KB,300,1024,4,0,True,10,3.036
random,85,1427,1,butterfly,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,85,1924,1,inversion,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,85,1006,1,march,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
random,85,333,1,checkerboard,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,85,830,1,random,7,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,85,1354,1,butterfly,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,85,1671,1,solid,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,85,444,1,checkerboard,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.317392
random,85,1759,1,inversion,0,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,85,905,1,march,1,low,random,page_4KB,60,1024,4,0,True,10,1.8216
random,85,230,1,walking_1_0,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,85,1068,1,march,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,85,1657,1,solid,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.1969999999999998
random,85,859,1,random,7,high,random,page_4KB,300,0,16,8,True,10,12.289199999999997
random,85,1943,1,inversion,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,85,1949,1,inversion,6,low,random,page_4KB,60,1024,4,0,True,10,1.86912
random,85,1533,1,solid,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,85,719,1,random,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
random,85,958,1,march,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
random,85,1908,1,inversion,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,85,886,1,march,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.405896960000002
random,85,1547,1,solid,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
random,85,293,1,checkerboard,0,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,85,296,1,checkerboard,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,85,1490,1,solid,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
random,85,1185,1,butterfly,0,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,85,58,1,walking_1_0,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,85,1767,1,inversion,1,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,85,934,1,march,1,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
random,85,1169,1,butterfly,0,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
random,85,90,1,walking_1_0,2,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,85,1704,1,solid,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,85,1907,1,inversion,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,85,651,1,random,2,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,85,931,1,march,1,high,random,page_4KB,300,0,16,8,True,10,14.132579999999997
random,85,113,1,walking_1_0,3,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,85,1428,1,butterfly,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,85,1034,1,march,4,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,85,324,1,checkerboard,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,85,1483,1,solid,1,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,86,205,1,walking_1_0,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,86,1729,1,inversion,0,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,86,538,1,checkerboard,6,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.904351999999998
random,86,318,1,checkerboard,0,high,random,page_4KB,120,4096,16,8,True,10,9.480239999999998
random,86,1830,1,inversion,2,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,86,1765,1,inversion,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,86,149,1,walking_1_0,4,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,86,172,1,walking_1_0,4,high,random,page_4KB,30,4096,16,8,True,10,5.793479999999999
random,86,144,1,walking_1_0,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,86,560,1,checkerboard,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.293273600000001
random,86,1991,1,inversion,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
random,86,125,1,walking_1_0,3,medium,random,page_4KB,60,1024,8,4,True,10,3.2199552
random,86,136,1,walking_1_0,3,high,random,page_4KB,30,4096,16,8,True,10,5.793479999999999
random,86,1318,1,butterfly,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,86,372,1,checkerboard,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.317392
random,86,1642,1,solid,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,86,551,1,checkerboard,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.646400000000001
random,86,1758,1,inversion,0,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,86,1774,1,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,86,1668,1,solid,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,86,325,1,checkerboard,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3679999999999999
random,86,1541,1,solid,2,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,86,1514,1,solid,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
random,86,127,1,walking_1_0,3,medium,random,page_4KB,300,4096,8,4,True,10,6.4399104
random,86,116,1,walking_1_0,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,86,1000,1,march,3,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
random,86,1673,1,solid,6,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,86,1560,1,solid,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,86,166,1,walking_1_0,4,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,86,1165,1,butterfly,0,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,86,1321,1,butterfly,4,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,86,1567,1,solid,3,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,86,271,1,walking_1_0,7,medium,random,page_4KB,300,4096,8,4,True,10,6.4399104
random,86,1940,1,inversion,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,86,1845,1,inversion,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
random,86,575,1,checkerboard,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.628991999999997
random,86,1974,1,inversion,6,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,86,375,1,checkerboard,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.561740800000001
random,86,389,1,checkerboard,2,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,86,684,1,random,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,86,1016,1,march,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
random,86,21,1,walking_1_0,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.722600960000001
random,86,709,1,random,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,86,317,1,checkerboard,0,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,86,1846,1,inversion,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,86,1945,1,inversion,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
